
2024/12/17 (15:50:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/17 (15:50:09) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/17 (15:51:27) | ===> btop++ v.1.4.0
2024/12/17 (15:51:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/17 (15:51:27) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/17 (16:05:51) | ===> btop++ v.1.4.0
2024/12/17 (16:05:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/17 (16:05:51) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/19 (23:20:21) | ===> btop++ v.1.4.0
2024/12/19 (23:20:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/19 (23:20:21) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/20 (23:58:20) | ===> btop++ v.1.4.0
2024/12/20 (23:58:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/20 (23:58:20) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/21 (00:07:30) | ===> btop++ v.1.4.0
2024/12/21 (00:07:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/21 (00:07:30) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/21 (00:52:43) | ===> btop++ v.1.4.0
2024/12/21 (00:52:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/21 (00:52:43) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/21 (01:00:40) | ===> btop++ v.1.4.0
2024/12/21 (01:00:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/21 (01:00:40) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/21 (01:01:49) | ===> btop++ v.1.4.0
2024/12/21 (01:01:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/21 (01:01:49) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/21 (01:03:39) | ===> btop++ v.1.4.0
2024/12/21 (01:03:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/21 (01:03:39) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/21 (01:16:49) | ===> btop++ v.1.4.0
2024/12/21 (01:16:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/21 (01:16:49) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/22 (21:21:50) | ===> btop++ v.1.4.0
2024/12/22 (21:21:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/22 (21:21:50) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/29 (23:35:22) | ===> btop++ v.1.4.0
2024/12/29 (23:35:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/29 (23:35:22) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/29 (23:46:41) | ===> btop++ v.1.4.0
2024/12/29 (23:46:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/29 (23:46:41) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/31 (01:54:32) | ===> btop++ v.1.4.0
2024/12/31 (01:54:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/31 (01:54:32) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/01 (03:06:11) | ===> btop++ v.1.4.0
2025/01/01 (03:06:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/01 (03:06:11) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/02 (01:44:59) | ===> btop++ v.1.4.0
2025/01/02 (01:44:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/02 (01:44:59) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/02 (01:45:23) | ===> btop++ v.1.4.0
2025/01/02 (01:45:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/02 (01:45:23) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/02 (01:51:09) | ===> btop++ v.1.4.0
2025/01/02 (01:51:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/02 (01:51:09) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/02 (03:11:30) | ===> btop++ v.1.4.0
2025/01/02 (03:11:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/02 (03:11:30) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/02 (03:15:08) | ===> btop++ v.1.4.0
2025/01/02 (03:15:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/02 (03:15:08) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/03 (01:00:11) | ===> btop++ v.1.4.0
2025/01/03 (01:00:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/03 (01:00:11) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/03 (03:08:37) | ===> btop++ v.1.4.0
2025/01/03 (03:08:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/03 (03:08:37) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/05 (00:51:56) | ===> btop++ v.1.4.0
2025/01/05 (00:51:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/05 (00:51:56) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/05 (00:53:00) | ===> btop++ v.1.4.0
2025/01/05 (00:53:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/05 (00:53:00) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/05 (01:12:22) | ===> btop++ v.1.4.0
2025/01/05 (01:12:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/05 (01:12:22) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/05 (01:16:02) | ===> btop++ v.1.4.0
2025/01/05 (01:16:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/05 (01:16:02) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/05 (01:27:36) | ===> btop++ v.1.4.0
2025/01/05 (01:27:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/05 (01:27:36) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/05 (01:41:08) | ===> btop++ v.1.4.0
2025/01/05 (01:41:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/05 (01:41:08) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/05 (01:41:27) | ===> btop++ v.1.4.0
2025/01/05 (01:41:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/05 (01:41:27) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/05 (01:49:01) | ===> btop++ v.1.4.0
2025/01/05 (01:49:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/05 (01:49:01) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/05 (02:19:38) | ===> btop++ v.1.4.0
2025/01/05 (02:19:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/05 (02:19:38) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/06 (01:02:07) | ===> btop++ v.1.4.0
2025/01/06 (01:02:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/06 (01:02:07) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/06 (01:49:03) | ===> btop++ v.1.4.0
2025/01/06 (01:49:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/06 (01:49:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/06 (02:57:59) | ===> btop++ v.1.4.0
2025/01/06 (02:57:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/06 (02:57:59) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/06 (03:06:22) | ===> btop++ v.1.4.0
2025/01/06 (03:06:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/06 (03:06:22) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/06 (03:09:57) | ===> btop++ v.1.4.0
2025/01/06 (03:09:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/06 (03:09:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/06 (03:10:57) | ===> btop++ v.1.4.0
2025/01/06 (03:10:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/06 (03:10:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/06 (16:01:16) | ===> btop++ v.1.4.0
2025/01/06 (16:01:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/06 (16:01:16) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/10 (02:33:31) | ===> btop++ v.1.4.0
2025/01/10 (02:33:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/10 (02:33:31) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/14 (03:34:53) | ===> btop++ v.1.4.0
2025/01/14 (03:34:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/14 (03:34:53) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/14 (03:47:08) | ===> btop++ v.1.4.0
2025/01/14 (03:47:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/14 (03:47:08) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/16 (01:22:16) | ===> btop++ v.1.4.0
2025/01/16 (01:22:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/16 (01:22:16) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/16 (01:22:59) | ===> btop++ v.1.4.0
2025/01/16 (01:22:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/16 (01:22:59) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/17 (00:31:21) | ===> btop++ v.1.4.0
2025/01/17 (00:31:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/17 (00:31:21) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/17 (16:20:58) | ===> btop++ v.1.4.0
2025/01/17 (16:20:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/17 (16:20:58) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/20 (22:54:39) | ===> btop++ v.1.4.0
2025/01/20 (22:54:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/20 (22:54:39) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/24 (01:18:36) | ===> btop++ v.1.4.0
2025/01/24 (01:18:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/24 (01:18:36) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/24 (20:18:01) | ===> btop++ v.1.4.0
2025/01/24 (20:18:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/24 (20:18:01) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/25 (22:20:12) | ===> btop++ v.1.4.0
2025/01/25 (22:20:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/25 (22:20:12) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/25 (23:26:00) | ===> btop++ v.1.4.0
2025/01/25 (23:26:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/25 (23:26:00) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/26 (03:24:50) | ===> btop++ v.1.4.0
2025/01/26 (03:24:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/26 (03:24:50) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/26 (04:07:53) | ===> btop++ v.1.4.0
2025/01/26 (04:07:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/26 (04:07:53) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/26 (04:09:07) | ===> btop++ v.1.4.0
2025/01/26 (04:09:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/26 (04:09:07) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/27 (03:02:11) | ===> btop++ v.1.4.0
2025/01/27 (03:02:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/27 (03:02:11) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/27 (03:44:13) | ===> btop++ v.1.4.0
2025/01/27 (03:44:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/27 (03:44:13) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/27 (04:10:02) | ===> btop++ v.1.4.0
2025/01/27 (04:10:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/27 (04:10:02) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/28 (05:07:58) | ===> btop++ v.1.4.0
2025/01/28 (05:07:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/28 (05:07:58) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/29 (01:42:32) | ===> btop++ v.1.4.0
2025/01/29 (01:42:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/29 (01:42:32) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/29 (01:44:34) | ===> btop++ v.1.4.0
2025/01/29 (01:44:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/29 (01:44:34) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/29 (01:45:09) | ===> btop++ v.1.4.0
2025/01/29 (01:45:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/29 (01:45:09) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/29 (02:22:14) | ===> btop++ v.1.4.0
2025/01/29 (02:22:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/29 (02:22:14) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/02 (03:21:07) | ===> btop++ v.1.4.0
2025/02/02 (03:21:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/02 (03:21:07) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/02 (16:10:20) | ===> btop++ v.1.4.0
2025/02/02 (16:10:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/02 (16:10:20) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/02 (22:32:07) | ===> btop++ v.1.4.0
2025/02/02 (22:32:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/02 (22:32:07) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/03 (04:01:32) | ===> btop++ v.1.4.0
2025/02/03 (04:01:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/03 (04:01:32) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/07 (04:58:37) | ===> btop++ v.1.4.0
2025/02/07 (04:58:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/07 (04:58:37) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/10 (03:23:10) | ===> btop++ v.1.4.0
2025/02/10 (03:23:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/10 (03:23:10) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/10 (04:17:51) | ===> btop++ v.1.4.0
2025/02/10 (04:17:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/10 (04:17:51) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/13 (03:38:02) | ===> btop++ v.1.4.0
2025/02/13 (03:38:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/13 (03:38:02) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/13 (03:40:07) | ===> btop++ v.1.4.0
2025/02/13 (03:40:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/13 (03:40:07) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/17 (02:32:57) | ===> btop++ v.1.4.0
2025/02/17 (02:32:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/17 (02:32:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/17 (21:22:03) | ===> btop++ v.1.4.0
2025/02/17 (21:22:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/17 (21:22:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/17 (21:28:43) | ===> btop++ v.1.4.0
2025/02/17 (21:28:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/17 (21:28:43) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/17 (22:19:00) | ===> btop++ v.1.4.0
2025/02/17 (22:19:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/17 (22:19:00) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/17 (22:40:26) | ===> btop++ v.1.4.0
2025/02/17 (22:40:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/17 (22:40:26) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/17 (22:57:43) | ===> btop++ v.1.4.0
2025/02/17 (22:57:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/17 (22:57:43) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/19 (20:46:52) | ===> btop++ v.1.4.0
2025/02/19 (20:46:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/19 (20:46:52) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/25 (03:22:57) | ===> btop++ v.1.4.0
2025/02/25 (03:22:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/25 (03:22:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/25 (03:26:30) | ===> btop++ v.1.4.0
2025/02/25 (03:26:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/25 (03:26:30) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/28 (04:26:55) | ===> btop++ v.1.4.0
2025/02/28 (04:26:55) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/28 (04:26:55) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/01 (03:14:54) | ===> btop++ v.1.4.0
2025/03/01 (03:14:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/01 (03:14:54) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/05 (03:45:53) | ===> btop++ v.1.4.0
2025/03/05 (03:45:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/05 (03:45:53) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/05 (04:06:47) | ===> btop++ v.1.4.0
2025/03/05 (04:06:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/05 (04:06:47) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/05 (18:12:02) | ===> btop++ v.1.4.0
2025/03/05 (18:12:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/05 (18:12:02) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/05 (19:22:16) | ===> btop++ v.1.4.0
2025/03/05 (19:22:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/05 (19:22:16) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/07 (01:25:27) | ===> btop++ v.1.4.0
2025/03/07 (01:25:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/07 (01:25:27) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/07 (01:47:01) | ===> btop++ v.1.4.0
2025/03/07 (01:47:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/07 (01:47:01) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/07 (01:54:28) | ===> btop++ v.1.4.0
2025/03/07 (01:54:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/07 (01:54:28) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/07 (02:01:51) | ===> btop++ v.1.4.0
2025/03/07 (02:01:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/07 (02:01:51) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/07 (03:14:59) | ===> btop++ v.1.4.0
2025/03/07 (03:14:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/07 (03:14:59) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/08 (03:49:56) | ===> btop++ v.1.4.0
2025/03/08 (03:49:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/08 (03:49:56) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/09 (01:13:19) | ===> btop++ v.1.4.0
2025/03/09 (01:13:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/09 (01:13:19) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/09 (01:13:31) | ===> btop++ v.1.4.0
2025/03/09 (01:13:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/09 (01:13:31) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/13 (00:05:13) | ===> btop++ v.1.4.0
2025/03/13 (00:05:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/13 (00:05:13) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/16 (01:24:00) | ===> btop++ v.1.4.0
2025/03/16 (01:24:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/16 (01:24:00) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/16 (01:25:37) | ===> btop++ v.1.4.0
2025/03/16 (01:25:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/16 (01:25:37) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/16 (03:50:21) | ===> btop++ v.1.4.0
2025/03/16 (03:50:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/16 (03:50:21) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/16 (03:50:34) | ===> btop++ v.1.4.0
2025/03/16 (03:50:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/16 (03:50:34) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/21 (02:02:26) | ===> btop++ v.1.4.0
2025/03/21 (02:02:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/21 (02:02:26) | WARNING: Intel GPU: Failed to initialize PMU
